date,symbol,bias,score,regime,trendStack,longTrend,momentum,macdHistogram,structure,next_close_ret,next_oc_ret
2011-12-23,GLD,bearish,-5,normal,-2,-1,-1,-1,0,-0.008957,-0.001096
2011-12-27,GLD,bearish,-6,normal,-2,-1,-1,-1,-1,-0.025047,-0.019604
2011-12-28,GLD,bearish,-6,normal,-2,-1,-1,-1,-1,-0.004569,0.008384
2011-12-29,GLD,bearish,-6,normal,-2,-1,-1,-1,-1,0.010975,-0.000986
2011-12-30,GLD,bearish,-4,normal,-2,-1,-1,-1,1,0.025857,0.007496
2012-01-03,GLD,bearish,-4,normal,-2,-1,-1,-1,1,0.005067,0.008235
2012-01-04,GLD,neutral,-1,normal,-2,-1,0,1,1,0.006828,0.015511
2012-01-05,GLD,bullish,3,normal,0,1,0,1,1,-0.003676,-0.008765
2012-01-06,GLD,neutral,-2,normal,-2,-1,0,1,0,-0.004453,-0.005465
2012-01-09,GLD,neutral,-2,normal,-2,-1,0,1,0,0.013674,-0.002076
2012-01-10,GLD,bullish,3,normal,0,1,0,1,1,0.006493,0.002071
2012-01-11,GLD,bullish,3,normal,0,1,0,1,1,0.004447,-0.003975
2012-01-12,GLD,bullish,3,normal,0,1,0,1,1,-0.006983,-0.000377
2012-01-13,GLD,neutral,1,normal,0,1,0,1,-1,0.007786,-0.004157
2012-01-17,GLD,bullish,3,normal,0,1,0,1,1,0.006854,0.010379
2012-01-18,GLD,bullish,4,normal,1,1,1,1,0,-0.002352,0.001615
2012-01-19,GLD,bullish,4,normal,1,1,1,1,0,0.005272,0.009782
2012-01-20,GLD,bullish,5,normal,1,1,1,1,1,0.006725,0.005175
2012-01-23,GLD,bullish,5,normal,1,1,1,1,1,-0.007048,0.001236
2012-01-24,GLD,bullish,3,quiet,1,1,1,1,-1,0.027221,0.033215
2012-01-25,GLD,bullish,5,normal,1,1,1,1,1,0.005108,-0.004641
2012-01-26,GLD,bullish,5,normal,1,1,1,1,1,0.010163,0.009138
2012-01-27,GLD,bullish,6,normal,2,1,1,1,1,-0.005563,-0.000951
2012-01-30,GLD,bullish,5,normal,2,1,1,1,0,0.007618,-0.002710
2012-01-31,GLD,bullish,6,normal,2,1,1,1,1,0.001477,-0.001119
2012-02-01,GLD,bullish,5,normal,2,1,1,1,0,0.008787,0.006413
2012-02-02,GLD,bullish,6,normal,2,1,1,1,1,-0.019936,-0.013186
2012-02-03,GLD,bullish,4,normal,2,1,1,1,-1,-0.002744,0.001318
2012-02-06,GLD,bullish,4,normal,2,1,1,1,-1,0.015074,0.013861
2012-02-07,GLD,bullish,6,normal,2,1,1,1,1,-0.007071,-0.004490
2012-02-08,GLD,bullish,5,normal,2,1,1,1,0,-0.002849,-0.011705
2012-02-09,GLD,bullish,5,normal,2,1,1,1,0,-0.005238,0.003904
2012-02-10,GLD,neutral,2,normal,2,1,1,-1,-1,0.002214,0.001076
2012-02-13,GLD,bullish,3,normal,2,1,1,-1,0,-0.002328,-0.003161
2012-02-14,GLD,bullish,3,normal,2,1,1,-1,0,0.005924,-0.003084
2012-02-15,GLD,bullish,4,normal,2,1,1,-1,1,-0.000654,0.010040
2012-02-16,GLD,bullish,3,normal,2,1,1,-1,0,-0.003869,-0.005586
2012-02-17,GLD,bullish,3,quiet,2,1,1,-1,0,0.021930,0.008076
2012-02-21,GLD,bullish,4,normal,2,1,1,-1,1,0.011227,0.014906
2012-02-22,GLD,bullish,6,normal,2,1,1,1,1,0.000463,0.001911
2012-02-23,GLD,bullish,5,normal,2,1,1,1,0,-0.004566,-0.002317
2012-02-24,GLD,bullish,4,normal,2,1,1,1,-1,-0.003077,-0.002556
2012-02-27,GLD,bullish,4,normal,2,1,1,1,-1,0.010425,0.003761
2012-02-28,GLD,bullish,6,normal,2,1,1,1,1,-0.053029,-0.051389
2012-02-29,GLD,bearish,-3,normal,-1,1,-1,-1,-1,0.014121,0.003070
2012-03-01,GLD,neutral,0,normal,0,1,0,-1,0,-0.001621,0.000662
2012-03-02,GLD,neutral,0,normal,0,1,0,-1,0,-0.004148,-0.000724
2012-03-05,GLD,neutral,-1,normal,-1,1,0,-1,0,-0.017809,0.003392
2012-03-06,GLD,bearish,-3,normal,-1,1,-1,-1,-1,0.005716,0.005345
2012-03-07,GLD,neutral,-1,normal,-1,1,-1,-1,1,0.010084,0.003278
2012-03-08,GLD,neutral,0,normal,-1,1,0,-1,1,0.006655,0.016744
2012-03-09,GLD,neutral,1,normal,0,1,0,-1,1,-0.007874,-0.001573
2012-03-12,GLD,neutral,-1,normal,-1,1,0,-1,0,-0.016781,-0.010004
2012-03-13,GLD,bearish,-3,normal,-1,1,-1,-1,-1,-0.016821,-0.000251
2012-03-14,GLD,bearish,-3,normal,-1,1,-1,-1,-1,0.009463,0.008452
2012-03-15,GLD,neutral,-2,normal,-2,1,-1,-1,1,0.001366,0.007621
2012-03-16,GLD,bearish,-3,normal,-2,1,-1,-1,0,0.001798,0.004600
2012-03-19,GLD,neutral,-2,normal,-2,1,-1,-1,1,-0.009035,-0.000437
2012-03-20,GLD,bearish,-4,normal,-2,1,-1,-1,-1,0.000500,-0.002615
2012-03-21,GLD,bearish,-3,normal,-2,1,-1,-1,0,-0.003995,0.008660
2012-03-22,GLD,bearish,-6,normal,-2,-1,-1,-1,-1,0.012283,0.004040
2012-03-23,GLD,neutral,-2,normal,-2,1,-1,-1,1,0.017768,0.007538
2012-03-26,GLD,neutral,2,normal,1,1,0,-1,1,-0.007056,-0.007780
2012-03-27,GLD,neutral,0,normal,-2,1,0,1,0,-0.010598,-0.007375
2012-03-28,GLD,neutral,-2,normal,-2,1,-1,1,-1,-0.001424,0.000869
2012-03-29,GLD,neutral,-1,normal,-2,1,-1,1,0,0.005208,0.002783
2012-03-30,GLD,neutral,1,normal,-2,1,0,1,1,0.005058,0.006051
2012-04-02,GLD,bullish,3,normal,0,1,0,1,1,-0.018719,-0.020462
2012-04-03,GLD,neutral,-2,normal,-2,1,-1,1,-1,-0.016761,-0.003107
2012-04-04,GLD,bearish,-6,normal,-2,-1,-1,-1,-1,0.006997,0.002787
2012-04-05,GLD,bearish,-4,normal,-2,-1,-1,-1,1,0.006696,-0.002191
2012-04-09,GLD,bearish,-4,normal,-2,-1,-1,-1,1,0.010855,0.009019
2012-04-10,GLD,neutral,-1,normal,-2,1,0,-1,1,-0.000186,-0.000806
2012-04-11,GLD,neutral,0,normal,-2,1,0,1,0,0.010120,0.012194
2012-04-12,GLD,bullish,3,normal,0,1,0,1,1,-0.011371,-0.009849
2012-04-13,GLD,neutral,0,normal,-2,1,0,1,0,-0.002425,-0.000311
2012-04-16,GLD,neutral,0,normal,-2,1,0,1,0,-0.001309,-0.001806
2012-04-17,GLD,neutral,0,normal,-2,1,0,1,0,-0.005866,-0.001129
2012-04-18,GLD,bearish,-3,normal,-2,-1,-1,1,0,0.000753,-0.003563
2012-04-19,GLD,bearish,-3,normal,-2,-1,-1,1,0,0.000690,0.001821
2012-04-20,GLD,bearish,-3,normal,-2,-1,-1,1,0,-0.002946,0.005499
2012-04-23,GLD,bearish,-4,normal,-2,-1,-1,1,-1,0.001446,-0.002067
2012-04-24,GLD,neutral,-2,normal,-2,-1,-1,1,1,0.002009,0.000878
2012-04-25,GLD,bearish,-3,normal,-2,-1,-1,1,0,0.008834,0.003552
2012-04-26,GLD,bullish,3,normal,0,1,0,1,1,0.002174,-0.002472
2012-04-27,GLD,neutral,2,normal,0,1,0,1,0,0.003098,0.008661
2012-04-30,GLD,neutral,2,normal,0,1,0,1,0,-0.003459,-0.004750
2012-05-01,GLD,neutral,2,quiet,0,1,0,1,0,-0.004525,-0.000933
2012-05-02,GLD,neutral,-1,quiet,-2,1,0,1,-1,-0.010088,-0.001194
2012-05-03,GLD,bearish,-4,quiet,-2,-1,-1,1,-1,0.003145,0.004093
2012-05-04,GLD,bearish,-3,quiet,-2,-1,-1,1,0,-0.002446,-0.001444
2012-05-07,GLD,bearish,-3,quiet,-2,-1,-1,1,0,-0.019361,-0.003895
2012-05-08,GLD,bearish,-6,normal,-2,-1,-1,-1,-1,-0.009808,0.002401
2012-05-09,GLD,bearish,-6,normal,-2,-1,-1,-1,-1,0.001942,-0.002514
2012-05-10,GLD,bearish,-5,normal,-2,-1,-1,-1,0,-0.007818,0.000782
2012-05-11,GLD,bearish,-6,normal,-2,-1,-1,-1,-1,-0.014522,-0.001649
2012-05-14,GLD,bearish,-6,normal,-2,-1,-1,-1,-1,-0.010507,-0.009394
2012-05-15,GLD,bearish,-6,normal,-2,-1,-1,-1,-1,-0.001870,-0.000134
2012-05-16,GLD,bearish,-6,normal,-2,-1,-1,-1,-1,0.022347,0.013061
2012-05-17,GLD,bearish,-4,normal,-2,-1,-1,-1,1,0.011453,0.000583
2012-05-18,GLD,bearish,-4,normal,-2,-1,-1,-1,1,0.000647,0.003504
2012-05-21,GLD,bearish,-5,normal,-2,-1,-1,-1,0,-0.016618,-0.009831
2012-05-22,GLD,bearish,-6,normal,-2,-1,-1,-1,-1,-0.003025,0.000792
2012-05-23,GLD,bearish,-5,normal,-2,-1,-1,-1,0,-0.001385,-0.008513
2012-05-24,GLD,bearish,-5,normal,-2,-1,-1,-1,0,0.008388,0.005201
2012-05-25,GLD,bearish,-5,normal,-2,-1,-1,-1,0,-0.010872,-0.015964
2012-05-29,GLD,bearish,-6,normal,-2,-1,-1,-1,-1,0.005893,0.014492
2012-05-30,GLD,bearish,-3,normal,-2,-1,-1,1,0,-0.001909,-0.002697
2012-05-31,GLD,bearish,-3,normal,-2,-1,-1,1,0,0.038781,0.013448
2012-06-01,GLD,bullish,3,normal,1,-1,1,1,1,-0.001143,0.000382
2012-06-04,GLD,neutral,2,normal,1,-1,1,1,0,-0.001144,0.001402
2012-06-05,GLD,neutral,2,normal,1,-1,1,1,0,0.000446,-0.010636
2012-06-06,GLD,neutral,2,normal,1,-1,1,1,0,-0.017238,-0.021037
2012-06-07,GLD,bearish,-3,normal,-2,-1,0,1,-1,0.001489,0.011175
2012-06-08,GLD,neutral,-2,normal,-2,-1,0,1,0,0.004072,0.003423
2012-06-11,GLD,neutral,1,normal,0,-1,0,1,1,0.007080,0.006238
2012-06-12,GLD,neutral,1,normal,0,-1,0,1,1,0.004218,-0.003109
2012-06-13,GLD,bullish,3,normal,1,-1,1,1,1,0.004010,0.000698
2012-06-14,GLD,bullish,3,normal,1,-1,1,1,1,0.000570,0.000570
2012-06-15,GLD,neutral,2,normal,1,-1,1,1,0,0.000570,0.002985
2012-06-18,GLD,neutral,2,normal,1,-1,1,1,0,-0.004876,-0.005316
2012-06-19,GLD,neutral,1,normal,1,-1,0,1,0,-0.007572,-0.000192
2012-06-20,GLD,bearish,-3,normal,-2,-1,0,1,-1,-0.025325,-0.011123
2012-06-21,GLD,bearish,-6,normal,-2,-1,-1,-1,-1,0.004078,0.003946
2012-06-22,GLD,bearish,-5,normal,-2,-1,-1,-1,0,0.007337,0.007734
2012-06-25,GLD,bearish,-4,normal,-2,-1,-1,-1,1,-0.007414,-0.002679
2012-06-26,GLD,bearish,-5,normal,-2,-1,-1,-1,0,0.001376,-0.003066
2012-06-27,GLD,bearish,-5,normal,-2,-1,-1,-1,0,-0.011647,-0.005596
2012-06-28,GLD,bearish,-6,normal,-2,-1,-1,-1,-1,0.027408,0.000387
2012-06-29,GLD,neutral,-1,normal,0,-1,0,-1,1,-0.000644,0.002715
2012-07-02,GLD,neutral,-2,normal,0,-1,0,-1,0,0.015282,0.003122
2012-07-03,GLD,bullish,3,normal,1,-1,1,1,1,-0.011305,0.001544
2012-07-05,GLD,neutral,-1,normal,0,-1,0,1,-1,-0.012654,-0.003372
2012-07-06,GLD,bearish,-3,normal,-2,-1,0,1,-1,0.002147,0.002799
2012-07-09,GLD,neutral,-2,normal,-2,-1,0,1,0,-0.012270,-0.019210
2012-07-10,GLD,bearish,-6,normal,-2,-1,-1,-1,-1,0.005521,0.002687
2012-07-11,GLD,bearish,-4,normal,-2,-1,0,-1,0,-0.002615,0.008793
2012-07-12,GLD,bearish,-5,normal,-2,-1,-1,-1,0,0.010158,0.004497
2012-07-13,GLD,bearish,-3,normal,-2,-1,0,-1,1,0.000454,-0.001425
2012-07-16,GLD,neutral,-2,normal,0,-1,0,-1,0,-0.004799,-0.003506
2012-07-17,GLD,bearish,-5,normal,-2,-1,0,-1,-1,-0.002737,0.002489
2012-07-18,GLD,bearish,-4,normal,-2,-1,0,-1,0,0.002156,-0.002277
2012-07-19,GLD,bearish,-4,normal,-2,-1,0,-1,0,0.001891,0.004576
2012-07-20,GLD,neutral,-2,normal,-2,-1,0,1,0,-0.004165,0.003475
2012-07-23,GLD,bearish,-4,normal,-2,-1,0,-1,0,0.003202,-0.000716
2012-07-24,GLD,neutral,-1,normal,-2,-1,0,1,1,0.014005,0.002189
2012-07-25,GLD,bullish,3,normal,1,-1,1,1,1,0.007066,0.000447
2012-07-26,GLD,bullish,3,normal,1,-1,1,1,1,0.004912,-0.000634
2012-07-27,GLD,bullish,3,normal,1,-1,1,1,1,-0.000698,0.003762
2012-07-30,GLD,neutral,2,normal,1,-1,1,1,0,-0.005971,-0.007043
2012-07-31,GLD,neutral,2,normal,1,-1,1,1,0,-0.008627,-0.000258
2012-08-01,GLD,neutral,-1,normal,0,-1,0,1,-1,-0.006510,-0.003427
2012-08-02,GLD,bearish,-3,normal,-2,-1,0,1,-1,0.009213,0.005820
2012-08-03,GLD,neutral,2,normal,1,-1,0,1,1,0.004822,0.002437
2012-08-06,GLD,bullish,3,normal,1,-1,1,1,1,-0.000128,-0.000576
2012-08-07,GLD,neutral,1,normal,1,-1,0,1,0,0.001280,-0.000064
2012-08-08,GLD,neutral,2,quiet,1,-1,1,1,0,0.003259,0.004029
2012-08-09,GLD,bullish,4,quiet,2,-1,1,1,1,0.001210,0.001785
2012-08-10,GLD,bullish,4,quiet,2,-1,1,1,1,-0.007571,-0.006749
2012-08-13,GLD,neutral,1,quiet,2,-1,0,1,-1,-0.005513,0.000451
2012-08-14,GLD,bearish,-4,quiet,-1,-1,0,-1,-1,0.003223,0.001996
2012-08-15,GLD,neutral,-1,quiet,0,-1,0,-1,1,0.005976,0.004556
2012-08-16,GLD,neutral,1,quiet,2,-1,0,-1,1,0.001022,-0.002165
2012-08-17,GLD,bullish,3,quiet,2,-1,1,1,0,0.003446,0.004728
2012-08-20,GLD,bullish,4,quiet,2,-1,1,1,1,0.009984,0.000126
2012-08-21,GLD,bullish,6,quiet,2,1,1,1,1,0.010766,0.008480
2012-08-22,GLD,bullish,6,quiet,2,1,1,1,1,0.008409,0.002974
2012-08-23,GLD,bullish,6,quiet,2,1,1,1,1,0.000494,0.000618
2012-08-24,GLD,bullish,5,quiet,2,1,1,1,0,-0.003766,-0.002534
2012-08-27,GLD,bullish,5,quiet,2,1,1,1,0,0.001735,0.000062
2012-08-28,GLD,bullish,5,quiet,2,1,1,1,0,-0.006496,-0.006250
2012-08-29,GLD,bullish,4,quiet,2,1,1,1,-1,-0.000436,-0.004589
2012-08-30,GLD,bullish,5,quiet,2,1,1,1,0,0.023050,0.019114
2012-08-31,GLD,bullish,6,normal,2,1,1,1,1,0.001583,0.002255
2012-09-04,GLD,bullish,6,normal,2,1,1,1,1,-0.001034,0.001158
2012-09-05,GLD,bullish,5,normal,2,1,1,1,0,0.003530,-0.001635
2012-09-06,GLD,bullish,6,normal,2,1,1,1,1,0.021530,0.003994
2012-09-07,GLD,bullish,6,normal,2,1,1,1,1,-0.006827,-0.003277
2012-09-10,GLD,bullish,4,normal,2,1,1,1,-1,0.003646,-0.001902
2012-09-11,GLD,bullish,5,normal,2,1,1,1,0,0.000119,-0.005449
2012-09-12,GLD,bullish,5,normal,2,1,1,1,0,0.020188,0.020492
2012-09-13,GLD,bullish,6,normal,2,1,1,1,1,0.002860,-0.000524
2012-09-14,GLD,bullish,5,normal,2,1,1,1,0,-0.008149,-0.007976
2012-09-17,GLD,bullish,4,normal,2,1,1,1,-1,0.007747,0.005328
2012-09-18,GLD,bullish,5,normal,2,1,1,1,0,0.000116,-0.000815
2012-09-19,GLD,bullish,5,normal,2,1,1,1,0,-0.001572,0.002573
2012-09-20,GLD,bullish,5,normal,2,1,1,1,0,0.002858,-0.005609
2012-09-21,GLD,bullish,6,normal,2,1,1,1,1,-0.005292,0.002461
2012-09-24,GLD,bullish,4,normal,2,1,1,1,-1,-0.001637,-0.005764
2012-09-25,GLD,bullish,3,normal,2,1,1,-1,0,-0.005622,0.002065
2012-09-26,GLD,neutral,2,normal,2,1,1,-1,-1,0.014899,0.007718
2012-09-27,GLD,bullish,4,normal,2,1,1,-1,1,-0.002611,-0.000814
2012-09-28,GLD,bullish,3,normal,2,1,1,-1,0,0.002327,-0.003125
2012-10-01,GLD,bullish,3,normal,2,1,1,-1,0,-0.001103,-0.002145
2012-10-02,GLD,bullish,3,normal,2,1,1,-1,0,0.001801,-0.000580
2012-10-03,GLD,bullish,3,normal,2,1,1,-1,0,0.006960,0.002367
2012-10-04,GLD,bullish,4,normal,2,1,1,-1,1,-0.005702,-0.001446
2012-10-05,GLD,neutral,2,normal,2,1,1,-1,-1,-0.003302,0.001747
2012-10-08,GLD,bullish,3,normal,2,1,1,-1,0,-0.006161,-0.005062
2012-10-09,GLD,neutral,2,normal,2,1,1,-1,-1,-0.000877,0.001759
2012-10-10,GLD,bullish,3,normal,2,1,1,-1,0,0.002810,0.000117
2012-10-11,GLD,bullish,3,normal,2,1,1,-1,0,-0.007355,-0.006369
2012-10-12,GLD,neutral,-1,normal,0,1,0,-1,-1,-0.010055,-0.003905
2012-10-15,GLD,neutral,-2,normal,0,1,-1,-1,-1,0.006356,0.003257
2012-10-16,GLD,neutral,1,normal,0,1,0,-1,1,0.000708,0.001950
2012-10-17,GLD,neutral,1,normal,0,1,0,-1,1,-0.004424,-0.000059
2012-10-18,GLD,neutral,-1,normal,0,1,0,-1,-1,-0.010783,-0.008609
2012-10-19,GLD,bearish,-3,normal,-1,1,-1,-1,-1,0.003653,0.002993
2012-10-22,GLD,neutral,-1,normal,0,1,-1,-1,0,-0.012830,-0.003674
2012-10-23,GLD,bearish,-3,normal,-1,1,-1,-1,-1,-0.003446,-0.005550
2012-10-24,GLD,bearish,-3,normal,-1,1,-1,-1,-1,0.007036,-0.001624
2012-10-25,GLD,neutral,-1,normal,-1,1,-1,-1,1,-0.000542,-0.001805
2012-10-26,GLD,neutral,-2,normal,-1,1,-1,-1,0,0.005424,0.002163
2012-10-31,GLD,neutral,0,normal,0,1,-1,-1,1,-0.004556,-0.005688
2012-11-01,GLD,bearish,-3,normal,-1,1,-1,-1,-1,-0.020895,-0.011250
2012-11-02,GLD,bearish,-5,normal,-1,-1,-1,-1,-1,0.003874,0.000674
2012-11-05,GLD,neutral,-2,normal,-1,1,-1,-1,0,0.018808,0.014581
2012-11-06,GLD,neutral,0,normal,-1,1,0,-1,1,0.001143,-0.002277
2012-11-07,GLD,neutral,0,normal,0,1,0,-1,0,0.009010,0.011135
2012-11-08,GLD,bullish,3,normal,2,1,0,-1,1,-0.001012,-0.002319
2012-11-09,GLD,bullish,4,normal,2,1,0,1,0,-0.002205,-0.003867
2012-11-12,GLD,bullish,3,normal,2,1,0,1,-1,-0.002090,0.002640
2012-11-13,GLD,neutral,1,normal,0,1,0,1,-1,0.000239,-0.001911
2012-11-14,GLD,bullish,4,normal,2,1,0,1,0,-0.006282,-0.005449
2012-11-15,GLD,neutral,0,normal,-1,1,0,1,-1,-0.001264,0.000845
2012-11-16,GLD,neutral,0,normal,-1,1,-1,1,0,0.011997,0.000715
2012-11-19,GLD,bullish,5,normal,2,1,0,1,1,-0.002859,-0.002146
2012-11-20,GLD,bullish,4,normal,2,1,0,1,0,0.001016,0.002213
2012-11-21,GLD,bullish,4,normal,2,1,0,1,0,0.012234,0.009764
2012-11-23,GLD,bullish,6,normal,2,1,1,1,1,-0.001061,-0.000767
2012-11-26,GLD,bullish,5,normal,2,1,1,1,0,-0.004249,-0.002542
2012-11-27,GLD,bullish,3,normal,2,1,0,1,-1,-0.012803,0.006770
2012-11-28,GLD,neutral,0,normal,-1,1,0,1,-1,0.003783,0.000239
2012-11-29,GLD,bullish,3,normal,0,1,0,1,1,-0.006759,-0.005331
2012-11-30,GLD,bearish,-3,normal,-1,1,-1,-1,-1,0.000482,0.000120
2012-12-03,GLD,neutral,-2,normal,-1,1,-1,-1,0,-0.010293,0.002194
2012-12-04,GLD,bearish,-3,normal,-1,1,-1,-1,-1,-0.001825,-0.000609
2012-12-05,GLD,bearish,-3,normal,-2,1,-1,-1,0,0.002315,0.004764
2012-12-06,GLD,bearish,-3,normal,-2,1,-1,-1,0,0.004012,0.001698
2012-12-07,GLD,neutral,-2,normal,-2,1,-1,-1,1,0.003875,-0.001866
2012-12-10,GLD,neutral,-1,normal,-2,1,0,-1,1,-0.000905,0.001209
2012-12-11,GLD,bearish,-3,normal,-2,1,0,-1,-1,0.000724,-0.002587
2012-12-12,GLD,neutral,-1,normal,-2,1,0,-1,1,-0.008445,0.003051
2012-12-13,GLD,bearish,-4,normal,-2,1,-1,-1,-1,-0.001460,-0.000244
2012-12-14,GLD,bearish,-3,normal,-2,1,-1,-1,0,0.001889,0.001706
2012-12-17,GLD,bearish,-3,normal,-2,1,-1,-1,0,-0.014352,-0.013812
2012-12-18,GLD,bearish,-6,normal,-2,-1,-1,-1,-1,-0.002406,0.002356
2012-12-19,GLD,bearish,-5,normal,-2,-1,-1,-1,0,-0.012122,-0.000876
2012-12-20,GLD,bearish,-6,normal,-2,-1,-1,-1,-1,0.003756,0.003191
2012-12-21,GLD,bearish,-4,normal,-2,-1,-1,-1,1,0.001809,-0.001616
2012-12-24,GLD,bearish,-5,normal,-2,-1,-1,-1,0,0.000996,-0.003594
2012-12-26,GLD,bearish,-5,normal,-2,-1,-1,-1,0,0.002364,0.005804
2012-12-27,GLD,bearish,-5,normal,-2,-1,-1,-1,0,-0.003847,-0.002485
2012-12-28,GLD,bearish,-5,normal,-2,-1,-1,-1,0,0.009219,0.006961
2012-12-31,GLD,bearish,-4,normal,-2,-1,-1,-1,1,0.007098,-0.001957
2013-01-02,GLD,neutral,1,normal,0,-1,0,1,1,-0.012073,-0.007878
2013-01-03,GLD,bearish,-4,normal,-2,-1,-1,1,-1,-0.004715,0.005767
2013-01-04,GLD,bearish,-4,normal,-2,-1,-1,1,-1,-0.006295,0.000439
2013-01-07,GLD,bearish,-5,normal,-2,-1,-1,-1,0,0.007088,0.000623
2013-01-08,GLD,bearish,-4,normal,-2,-1,-1,-1,1,-0.000436,-0.001742
2013-01-09,GLD,bearish,-3,normal,-2,-1,-1,1,0,0.009284,0.002289
2013-01-10,GLD,neutral,1,normal,0,-1,0,1,1,-0.005680,-0.004943
2013-01-11,GLD,bearish,-4,normal,-2,-1,-1,1,-1,0.002980,-0.002100
2013-01-14,GLD,neutral,-2,normal,-2,-1,0,1,0,0.006314,-0.001474
2013-01-15,GLD,neutral,1,normal,0,-1,0,1,1,0.000554,0.001416
2013-01-16,GLD,neutral,0,normal,0,-1,0,1,0,0.004304,0.008707
2013-01-17,GLD,neutral,1,normal,0,-1,0,1,1,-0.001592,-0.005246
2013-01-18,GLD,neutral,0,normal,0,-1,0,1,0,0.003556,0.001162
2013-01-22,GLD,bullish,4,normal,1,1,1,1,0,-0.002810,-0.004331
2013-01-23,GLD,neutral,-1,normal,0,-1,0,1,-1,-0.010968,-0.003457
2013-01-24,GLD,bearish,-4,normal,-2,-1,-1,1,-1,-0.004770,0.000561
2013-01-25,GLD,bearish,-4,normal,-2,-1,-1,1,-1,-0.002241,0.000312
2013-01-28,GLD,bearish,-4,normal,-2,-1,-1,1,-1,0.004367,-0.000124
2013-01-29,GLD,bearish,-4,normal,-2,-1,-1,-1,1,0.007454,-0.003012
2013-01-30,GLD,neutral,1,normal,0,-1,0,1,1,-0.006104,-0.002599
2013-01-31,GLD,bearish,-3,normal,-2,-1,0,1,-1,0.001551,-0.007439
2013-02-01,GLD,neutral,-2,normal,-2,-1,0,1,0,0.003407,0.005025
2013-02-04,GLD,neutral,0,normal,0,-1,0,1,0,-0.000247,-0.004854
2013-02-05,GLD,neutral,0,normal,0,-1,0,1,0,0.002655,0.001604
2013-02-06,GLD,neutral,0,normal,0,-1,0,1,0,-0.003387,0.003721
2013-02-07,GLD,bearish,-3,normal,-2,-1,0,1,-1,-0.001668,0.000681
2013-02-08,GLD,neutral,-2,normal,-2,-1,0,1,0,-0.011574,-0.000501
2013-02-11,GLD,bearish,-6,normal,-2,-1,-1,-1,-1,0.001190,0.003389
2013-02-12,GLD,bearish,-5,normal,-2,-1,-1,-1,0,-0.005254,-0.003446
2013-02-13,GLD,bearish,-5,normal,-2,-1,-1,-1,0,-0.004401,-0.006026
2013-02-14,GLD,bearish,-6,normal,-2,-1,-1,-1,-1,-0.016356,-0.004219
2013-02-15,GLD,bearish,-6,normal,-2,-1,-1,-1,-1,-0.002761,-0.003017
2013-02-19,GLD,bearish,-5,normal,-2,-1,-1,-1,0,-0.025043,-0.015984
2013-02-20,GLD,bearish,-6,normal,-2,-1,-1,-1,-1,0.007792,0.004079
2013-02-21,GLD,bearish,-5,normal,-2,-1,-1,-1,0,0.002293,0.004663
2013-02-22,GLD,bearish,-5,normal,-2,-1,-1,-1,0,0.008956,0.005341
2013-02-25,GLD,bearish,-4,normal,-2,-1,-1,-1,1,0.012181,0.011853
2013-02-26,GLD,bearish,-4,normal,-2,-1,-1,-1,1,-0.010562,-0.005725
2013-02-27,GLD,bearish,-5,normal,-2,-1,-1,-1,0,-0.010157,-0.007074
2013-02-28,GLD,bearish,-6,normal,-2,-1,-1,-1,-1,-0.003660,-0.004701
2013-03-01,GLD,bearish,-5,normal,-2,-1,-1,-1,0,-0.000918,-0.000984
2013-03-04,GLD,bearish,-5,normal,-2,-1,-1,-1,0,0.000525,-0.004703
2013-03-05,GLD,bearish,-5,normal,-2,-1,-1,-1,0,0.005578,0.006966
2013-03-06,GLD,bearish,-5,normal,-2,-1,-1,-1,0,-0.003524,-0.002157
2013-03-07,GLD,bearish,-5,normal,-2,-1,-1,-1,0,0.000131,0.007255
2013-03-08,GLD,bearish,-3,normal,-2,-1,-1,1,0,0.001834,0.001112
2013-03-11,GLD,bearish,-3,normal,-2,-1,-1,1,0,0.007844,0.000779
2013-03-12,GLD,neutral,-2,normal,-2,-1,-1,1,1,-0.003437,-0.003889
2013-03-13,GLD,bearish,-4,normal,-2,-1,-1,1,-1,0.000130,0.004313
2013-03-14,GLD,bearish,-3,normal,-2,-1,-1,1,0,0.002082,-0.000779
2013-03-15,GLD,bearish,-3,normal,-2,-1,-1,1,0,0.008961,-0.002055
2013-03-18,GLD,neutral,1,normal,0,-1,0,1,1,0.004505,0.005541
2013-03-19,GLD,neutral,1,normal,0,-1,0,1,1,-0.004549,-0.001029
2013-03-20,GLD,neutral,0,normal,0,-1,0,1,0,0.005664,0.000512
2013-03-21,GLD,neutral,1,normal,0,-1,0,1,1,-0.004480,0.000643
2013-03-22,GLD,neutral,-1,normal,0,-1,0,1,-1,-0.001993,0.003426
2013-03-25,GLD,neutral,-1,normal,0,-1,0,1,-1,-0.003350,0.001618
2013-03-26,GLD,neutral,-2,normal,-2,-1,0,1,0,0.004137,0.004461
2013-03-27,GLD,neutral,1,normal,0,-1,0,1,1,-0.005857,-0.000324
2013-03-28,GLD,bearish,-3,normal,-2,-1,0,1,-1,0.001424,0.000647
2013-04-01,GLD,neutral,-2,normal,-2,-1,0,1,0,-0.014482,-0.004311
2013-04-02,GLD,bearish,-4,normal,-2,-1,-1,1,-1,-0.011153,-0.008486
2013-04-03,GLD,bearish,-6,normal,-2,-1,-1,-1,-1,-0.002919,0.004277
