date,symbol,bias,score,regime,trendStack,longTrend,momentum,macdHistogram,structure,next_close_ret,next_oc_ret
2012-07-18,GC=F,bearish,-6,normal,-2,-1,-1,-1,-1,0.006177,0.000063
2012-07-19,GC=F,bearish,-4,normal,-2,-1,0,-1,0,0.001519,-0.000884
2012-07-20,GC=F,bearish,-4,normal,-2,-1,0,-1,0,-0.003412,0.003436
2012-07-23,GC=F,bearish,-4,normal,-2,-1,0,-1,0,-0.000697,0.001271
2012-07-24,GC=F,bearish,-4,normal,-2,-1,0,-1,0,0.020305,0.015344
2012-07-25,GC=F,bullish,3,normal,1,-1,1,1,1,0.004353,0.000062
2012-07-26,GC=F,bullish,3,normal,1,-1,1,1,1,0.001796,0.002789
2012-07-27,GC=F,bullish,3,quiet,1,-1,1,1,1,0.001113,-0.001972
2012-07-30,GC=F,bullish,3,quiet,1,-1,1,1,1,-0.005680,-0.006539
2012-07-31,GC=F,neutral,1,quiet,1,-1,1,1,-1,-0.004222,-0.006012
2012-08-01,GC=F,neutral,0,quiet,1,-1,0,1,-1,-0.010164,-0.007875
2012-08-02,GC=F,bearish,-3,normal,-2,-1,0,1,-1,0.011717,0.010508
2012-08-03,GC=F,neutral,1,normal,1,-1,0,1,0,0.004296,0.005110
2012-08-06,GC=F,bullish,3,normal,1,-1,1,1,1,-0.001984,-0.000683
2012-08-07,GC=F,neutral,1,quiet,1,-1,0,1,0,0.001988,0.001677
2012-08-08,GC=F,bullish,3,quiet,2,-1,1,1,0,0.002604,0.002666
2012-08-09,GC=F,bullish,4,quiet,2,-1,1,1,1,0.001608,0.002414
2012-08-10,GC=F,bullish,4,quiet,2,-1,1,1,1,-0.006236,-0.007645
2012-08-13,GC=F,neutral,2,quiet,2,-1,0,1,0,-0.006337,-0.008309
2012-08-14,GC=F,neutral,-2,quiet,-1,-1,0,1,-1,0.002688,0.006212
2012-08-15,GC=F,neutral,-2,quiet,0,-1,0,-1,0,0.007732,0.009936
2012-08-16,GC=F,neutral,2,quiet,2,-1,1,-1,1,0.000124,-0.000927
2012-08-17,GC=F,bullish,4,quiet,2,-1,1,1,1,0.002351,0.003779
2012-08-20,GC=F,bullish,4,quiet,2,-1,1,1,1,0.012221,0.012284
2012-08-21,GC=F,bullish,6,quiet,2,1,1,1,1,-0.001524,-0.000610
2012-08-22,GC=F,bullish,5,quiet,2,1,1,1,0,0.019665,0.005844
2012-08-23,GC=F,bullish,6,normal,2,1,1,1,1,0.000120,0.002401
2012-08-24,GC=F,bullish,5,normal,2,1,1,1,0,0.001557,-0.001493
2012-08-27,GC=F,bullish,6,normal,2,1,1,1,1,-0.003528,0.003976
2012-08-28,GC=F,bullish,5,normal,2,1,1,1,0,-0.004020,-0.004439
2012-08-29,GC=F,bullish,5,quiet,2,1,1,1,0,-0.003796,-0.001148
2012-08-30,GC=F,bullish,4,quiet,2,1,1,1,-1,0.018809,0.015676
2012-08-31,GC=F,bullish,6,normal,2,1,1,1,1,0.004927,0.002250
2012-09-04,GC=F,bullish,6,normal,2,1,1,1,1,-0.001240,0.000237
2012-09-05,GC=F,bullish,5,normal,2,1,1,1,0,0.006979,0.003655
2012-09-06,GC=F,bullish,6,normal,2,1,1,1,1,0.020498,0.024047
2012-09-07,GC=F,bullish,6,normal,2,1,1,1,1,-0.005065,-0.002539
2012-09-10,GC=F,bullish,5,normal,2,1,1,1,0,0.001793,-0.002419
2012-09-11,GC=F,bullish,5,normal,2,1,1,1,0,-0.000693,-0.006658
2012-09-12,GC=F,bullish,4,normal,2,1,1,1,-1,0.022247,0.023370
2012-09-13,GC=F,bullish,6,normal,2,1,1,1,1,0.000396,-0.000678
2012-09-14,GC=F,bullish,6,normal,2,1,1,1,1,-0.001187,-0.004001
2012-09-17,GC=F,bullish,5,normal,2,1,1,1,0,0.000396,0.001189
2012-09-18,GC=F,bullish,5,normal,2,1,1,1,0,0.000339,-0.003941
2012-09-19,GC=F,bullish,6,normal,2,1,1,1,1,-0.000735,-0.000791
2012-09-20,GC=F,bullish,4,normal,2,1,1,1,-1,0.004413,-0.005489
2012-09-21,GC=F,bullish,6,normal,2,1,1,1,1,-0.007547,0.000000
2012-09-24,GC=F,bullish,4,normal,2,1,1,1,-1,0.000965,-0.004964
2012-09-25,GC=F,bullish,4,normal,2,1,1,-1,1,-0.007484,-0.006921
2012-09-26,GC=F,neutral,2,normal,2,1,1,-1,-1,0.015423,0.014265
2012-09-27,GC=F,bullish,4,normal,2,1,1,-1,1,-0.003657,-0.003208
2012-09-28,GC=F,bullish,3,normal,2,1,1,-1,0,0.005307,0.008211
2012-10-01,GC=F,bullish,3,normal,2,1,1,-1,0,-0.004381,-0.002925
2012-10-02,GC=F,bullish,3,normal,2,1,1,-1,0,0.002595,0.002878
2012-10-03,GC=F,bullish,3,normal,2,1,1,-1,0,0.009452,0.005943
2012-10-04,GC=F,bullish,4,normal,2,1,1,-1,1,-0.008639,-0.007588
2012-10-05,GC=F,neutral,2,normal,2,1,1,-1,-1,-0.002867,-0.002531
2012-10-08,GC=F,neutral,2,normal,2,1,1,-1,-1,-0.005920,-0.007711
2012-10-09,GC=F,neutral,2,normal,2,1,1,-1,-1,0.000113,0.000454
2012-10-10,GC=F,bullish,3,normal,2,1,1,-1,0,0.003176,0.004087
2012-10-11,GC=F,bullish,4,normal,2,1,1,-1,1,-0.006106,-0.006499
2012-10-12,GC=F,neutral,-1,normal,0,1,0,-1,-1,-0.012514,-0.008000
2012-10-15,GC=F,neutral,-2,normal,0,1,-1,-1,-1,0.005011,0.004606
2012-10-16,GC=F,neutral,0,normal,0,1,0,-1,0,0.003898,0.001200
2012-10-17,GC=F,neutral,1,normal,0,1,0,-1,1,-0.004682,-0.003316
2012-10-18,GC=F,neutral,-1,normal,0,1,0,-1,-1,-0.011759,-0.010511
2012-10-19,GC=F,neutral,-2,normal,0,1,-1,-1,-1,0.001335,0.005889
2012-10-22,GC=F,neutral,-1,normal,0,1,-1,-1,0,-0.009739,-0.010599
2012-10-23,GC=F,bearish,-3,normal,-1,1,-1,-1,-1,-0.004566,-0.004624
2012-10-24,GC=F,bearish,-3,normal,-1,1,-1,-1,-1,0.006763,0.000175
2012-10-25,GC=F,neutral,-1,normal,-1,1,-1,-1,1,-0.000643,0.002813
2012-10-26,GC=F,bearish,-3,normal,-1,1,-1,-1,-1,0.003858,0.001808
2012-10-31,GC=F,neutral,-1,normal,-1,1,-1,-1,1,-0.001980,-0.004761
2012-11-01,GC=F,bearish,-3,normal,-1,1,-1,-1,-1,-0.023336,-0.021738
2012-11-02,GC=F,bearish,-5,normal,-1,-1,-1,-1,-1,0.004838,-0.000357
2012-11-05,GC=F,neutral,-2,normal,-1,1,-1,-1,0,0.018963,0.014200
2012-11-06,GC=F,neutral,0,normal,-1,1,0,-1,1,-0.000525,0.003221
2012-11-07,GC=F,neutral,-1,normal,-1,1,0,-1,0,0.007121,0.005536
2012-11-08,GC=F,neutral,2,normal,2,1,0,-1,0,0.002840,-0.001961
2012-11-09,GC=F,bullish,5,normal,2,1,0,1,1,0.000000,-0.001673
2012-11-12,GC=F,bullish,4,normal,2,1,0,1,0,-0.003525,0.001510
2012-11-13,GC=F,bullish,3,normal,2,1,0,1,-1,0.003074,0.004355
2012-11-14,GC=F,bullish,5,normal,2,1,0,1,1,-0.009367,-0.006725
2012-11-15,GC=F,neutral,0,normal,-1,1,0,1,-1,0.000584,0.002515
2012-11-16,GC=F,neutral,1,normal,-1,1,0,1,0,0.011492,0.007086
2012-11-19,GC=F,bullish,5,normal,2,1,0,1,1,-0.006228,-0.004276
2012-11-20,GC=F,bullish,4,normal,2,1,0,1,0,0.002728,0.001217
2012-11-21,GC=F,bullish,4,normal,2,1,0,1,0,0.013542,0.009395
2012-11-23,GC=F,bullish,6,normal,2,1,1,1,1,-0.001028,-0.000457
2012-11-26,GC=F,bullish,5,normal,2,1,1,1,0,-0.004173,-0.002405
2012-11-27,GC=F,bullish,4,normal,2,1,1,1,-1,-0.014751,-0.013392
2012-11-28,GC=F,neutral,0,normal,-1,1,0,1,-1,0.006234,0.004420
2012-11-29,GC=F,neutral,2,normal,0,1,0,1,0,-0.009437,-0.008289
2012-11-30,GC=F,bearish,-3,normal,-1,1,-1,-1,-1,0.005085,0.002741
2012-12-03,GC=F,neutral,-1,normal,-1,1,0,-1,0,-0.014655,-0.012760
2012-12-04,GC=F,bearish,-3,normal,-1,1,-1,-1,-1,-0.001180,-0.002769
2012-12-05,GC=F,neutral,-2,normal,-1,1,-1,-1,0,0.004668,0.003541
2012-12-06,GC=F,bearish,-3,normal,-2,1,-1,-1,0,0.002176,0.001646
2012-12-07,GC=F,neutral,-2,normal,-2,1,-1,-1,1,0.005282,0.005164
2012-12-10,GC=F,neutral,-1,normal,-2,1,0,-1,1,-0.002802,-0.001053
2012-12-11,GC=F,neutral,-2,normal,-2,1,0,-1,0,0.004917,0.003801
2012-12-12,GC=F,neutral,1,normal,0,1,0,-1,1,-0.012233,-0.006795
2012-12-13,GC=F,bearish,-4,normal,-2,1,-1,-1,-1,0.000118,-0.001472
2012-12-14,GC=F,bearish,-3,normal,-2,1,-1,-1,0,0.000708,0.003845
2012-12-17,GC=F,bearish,-3,normal,-2,1,-1,-1,0,-0.016205,-0.018749
2012-12-18,GC=F,bearish,-6,normal,-2,-1,-1,-1,-1,-0.001797,-0.005253
2012-12-19,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,-0.012961,-0.013790
2012-12-20,GC=F,bearish,-6,normal,-2,-1,-1,-1,-1,0.008633,0.006735
2012-12-21,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,-0.000301,0.000543
2012-12-24,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,0.000724,0.003203
2012-12-26,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,0.001687,0.003864
2012-12-27,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,-0.004631,-0.005469
2012-12-28,GC=F,bearish,-6,normal,-2,-1,-1,-1,-1,0.012025,0.011719
2012-12-31,GC=F,bearish,-4,normal,-2,-1,-1,-1,1,0.007822,0.009027
2013-01-02,GC=F,bullish,3,normal,0,1,0,1,1,-0.008413,-0.007354
2013-01-03,GC=F,neutral,-2,normal,-2,-1,0,1,0,-0.015295,0.000668
2013-01-04,GC=F,bearish,-4,expanded,-2,-1,-1,1,-1,-0.001578,-0.006641
2013-01-07,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,0.009723,0.008375
2013-01-08,GC=F,neutral,-2,normal,-2,-1,-1,1,1,-0.004032,-0.002291
2013-01-09,GC=F,bearish,-3,normal,-2,-1,-1,1,0,0.013597,0.002870
2013-01-10,GC=F,neutral,1,normal,0,-1,0,1,1,-0.010314,-0.007830
2013-01-11,GC=F,bearish,-4,normal,-2,-1,-1,1,-1,0.005361,0.002102
2013-01-14,GC=F,neutral,-2,normal,-2,-1,0,1,0,0.008688,0.007059
2013-01-15,GC=F,neutral,1,normal,0,-1,0,1,1,-0.000416,0.004957
2013-01-16,GC=F,neutral,0,normal,0,-1,0,1,0,0.004576,0.008351
2013-01-17,GC=F,bullish,4,normal,1,1,0,1,1,-0.002248,-0.000474
2013-01-18,GC=F,neutral,0,normal,0,-1,0,1,0,0.003676,0.001479
2013-01-22,GC=F,bullish,4,normal,1,1,0,1,1,-0.003840,-0.002956
2013-01-23,GC=F,neutral,-1,normal,0,-1,0,1,-1,-0.009963,-0.006723
2013-01-24,GC=F,bearish,-3,normal,-2,-1,0,1,-1,-0.007847,-0.003969
2013-01-25,GC=F,bearish,-4,normal,-2,-1,-1,1,-1,-0.002415,0.000484
2013-01-28,GC=F,bearish,-6,normal,-2,-1,-1,-1,-1,0.005023,-0.000301
2013-01-29,GC=F,bearish,-4,normal,-2,-1,-1,-1,1,0.011561,0.010527
2013-01-30,GC=F,neutral,1,normal,0,-1,0,1,1,-0.011489,-0.008834
2013-01-31,GC=F,bearish,-5,normal,-2,-1,0,-1,-1,0.005299,0.003305
2013-02-01,GC=F,neutral,-2,normal,-2,-1,0,1,0,0.003534,0.004377
2013-02-04,GC=F,neutral,0,normal,0,-1,0,1,0,-0.001731,-0.001075
2013-02-05,GC=F,neutral,0,normal,0,-1,0,1,0,0.003169,0.003289
2013-02-06,GC=F,neutral,0,normal,0,-1,0,1,0,-0.004351,-0.003936
2013-02-07,GC=F,neutral,-2,normal,-2,-1,0,1,0,-0.002634,-0.003290
2013-02-08,GC=F,neutral,-2,normal,-2,-1,0,1,0,-0.010684,-0.010981
2013-02-11,GC=F,bearish,-6,normal,-2,-1,-1,-1,-1,0.000303,0.002981
2013-02-12,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,-0.002729,-0.004842
2013-02-13,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,-0.005778,-0.003900
2013-02-14,GC=F,bearish,-6,normal,-2,-1,-1,-1,-1,-0.015844,-0.014940
2013-02-15,GC=F,bearish,-6,normal,-2,-1,-1,-1,-1,-0.003232,-0.003975
2013-02-19,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,-0.016214,-0.016888
2013-02-20,GC=F,bearish,-6,normal,-2,-1,-1,-1,-1,0.000380,0.006184
2013-02-21,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,-0.003675,-0.004810
2013-02-22,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,0.008776,0.004305
2013-02-25,GC=F,bearish,-4,normal,-2,-1,-1,-1,1,0.018283,0.013745
2013-02-26,GC=F,bearish,-4,normal,-2,-1,-1,-1,1,-0.012382,-0.010913
2013-02-27,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,-0.010970,-0.011466
2013-02-28,GC=F,bearish,-6,normal,-2,-1,-1,-1,-1,-0.003676,-0.004875
2013-03-01,GC=F,bearish,-6,normal,-2,-1,-1,-1,-1,0.000127,-0.005504
2013-03-04,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,0.001590,-0.001902
2013-03-05,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,0.000000,-0.001902
2013-03-06,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,0.000127,-0.003291
2013-03-07,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,0.001143,-0.001267
2013-03-08,GC=F,bearish,-3,normal,-2,-1,-1,1,0,0.000761,0.001142
2013-03-11,GC=F,bearish,-3,normal,-2,-1,-1,1,0,0.008683,0.007406
2013-03-12,GC=F,neutral,-2,normal,-2,-1,-1,1,1,-0.002011,-0.002512
2013-03-13,GC=F,bearish,-3,normal,-2,-1,-1,1,0,0.001448,0.003090
2013-03-14,GC=F,bearish,-3,normal,-2,-1,-1,1,0,0.001195,0.001257
2013-03-15,GC=F,neutral,-2,normal,-2,-1,-1,1,1,0.007598,-0.000810
2013-03-18,GC=F,neutral,1,normal,0,-1,0,1,1,0.004176,-0.001116
2013-03-19,GC=F,neutral,1,normal,0,-1,0,1,1,-0.002358,-0.001553
2013-03-20,GC=F,neutral,-1,normal,0,-1,0,1,-1,0.003919,0.000620
2013-03-21,GC=F,neutral,1,normal,0,-1,0,1,1,-0.004709,-0.002980
2013-03-22,GC=F,neutral,-1,normal,0,-1,0,1,-1,-0.000996,-0.001556
2013-03-25,GC=F,neutral,0,normal,0,-1,0,1,0,-0.005484,0.000000
2013-03-26,GC=F,bearish,-3,quiet,-2,-1,0,1,-1,0.006517,0.004817
2013-03-27,GC=F,neutral,1,normal,0,-1,0,1,1,-0.007097,-0.006169
2013-03-28,GC=F,neutral,-2,normal,-2,-1,0,1,0,0.003261,0.002004
2013-04-01,GC=F,neutral,-2,quiet,-2,-1,0,1,0,-0.015563,-0.015070
2013-04-02,GC=F,bearish,-4,normal,-2,-1,-1,1,-1,-0.014158,-0.014533
2013-04-03,GC=F,bearish,-6,normal,-2,-1,-1,-1,-1,-0.000644,-0.003532
2013-04-04,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,0.015208,0.014293
2013-04-05,GC=F,bearish,-4,normal,-2,-1,-1,-1,1,-0.002158,-0.002412
2013-04-08,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,0.009033,0.009290
2013-04-09,GC=F,bearish,-3,normal,-2,-1,0,-1,1,-0.017589,-0.016473
2013-04-10,GC=F,bearish,-6,normal,-2,-1,-1,-1,-1,0.003850,0.004624
2013-04-11,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,-0.040465,-0.038314
2013-04-12,GC=F,bearish,-6,expanded,-2,-1,-1,-1,-1,-0.093538,-0.079556
2013-04-15,GC=F,bearish,-6,expanded,-2,-1,-1,-1,-1,0.019256,0.021208
2013-04-16,GC=F,bearish,-5,expanded,-2,-1,-1,-1,0,-0.003317,0.006554
2013-04-17,GC=F,bearish,-5,expanded,-2,-1,-1,-1,0,0.007090,0.033024
2013-04-18,GC=F,bearish,-5,expanded,-2,-1,-1,-1,0,0.002371,-0.016910
2013-04-19,GC=F,bearish,-5,expanded,-2,-1,-1,-1,0,0.018419,0.010094
2013-04-22,GC=F,bearish,-4,expanded,-2,-1,-1,-1,1,-0.008726,-0.014621
2013-04-23,GC=F,bearish,-5,expanded,-2,-1,-1,-1,0,0.010507,0.000141
2013-04-24,GC=F,bearish,-5,expanded,-2,-1,-1,-1,0,0.026978,0.020098
2013-04-25,GC=F,bearish,-4,expanded,-2,-1,-1,-1,1,-0.005610,-0.009404
2013-04-26,GC=F,bearish,-3,expanded,-2,-1,-1,1,0,0.009494,0.003213
2013-04-29,GC=F,neutral,-2,expanded,-2,-1,0,1,0,0.003271,0.000748
2013-04-30,GC=F,neutral,-2,expanded,-2,-1,0,1,0,-0.017593,-0.019989
2013-05-01,GC=F,bearish,-4,expanded,-2,-1,-1,1,-1,0.014796,0.005963
2013-05-02,GC=F,neutral,-2,expanded,-2,-1,0,1,0,-0.002316,-0.000819
2013-05-03,GC=F,neutral,-2,expanded,-2,-1,0,1,0,0.002595,0.000000
2013-05-06,GC=F,neutral,-2,expanded,-2,-1,0,1,0,-0.013010,-0.008892
2013-05-07,GC=F,bearish,-4,expanded,-2,-1,-1,1,-1,0.017184,0.012642
2013-05-08,GC=F,neutral,1,expanded,0,-1,0,1,1,-0.003460,-0.001631
2013-05-09,GC=F,neutral,0,expanded,0,-1,0,1,0,-0.021786,-0.012916
2013-05-10,GC=F,bearish,-4,expanded,-2,-1,-1,1,-1,-0.001601,-0.003819
2013-05-13,GC=F,bearish,-3,normal,-2,-1,-1,1,0,-0.006832,-0.003776
2013-05-14,GC=F,bearish,-4,normal,-2,-1,-1,1,-1,-0.019794,-0.020481
2013-05-15,GC=F,bearish,-4,normal,-2,-1,-1,1,-1,-0.006731,-0.002373
2013-05-16,GC=F,bearish,-6,normal,-2,-1,-1,-1,-1,-0.016005,-0.015721
2013-05-17,GC=F,bearish,-6,normal,-2,-1,-1,-1,-1,0.014214,0.030829
2013-05-20,GC=F,bearish,-5,expanded,-2,-1,-1,-1,0,-0.004696,-0.006275
2013-05-21,GC=F,bearish,-5,expanded,-2,-1,-1,-1,0,-0.007403,-0.014129
2013-05-22,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,0.017841,0.008257
2013-05-23,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,-0.003736,0.000000
2013-05-24,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,-0.005552,-0.001231
2013-05-28,GC=F,bearish,-6,normal,-2,-1,-1,-1,-1,0.008846,0.000000
2013-05-29,GC=F,neutral,-2,normal,-2,-1,-1,1,1,0.014519,0.013936
2013-05-30,GC=F,neutral,1,normal,0,-1,0,1,1,-0.013390,-0.014019
2013-05-31,GC=F,bearish,-3,normal,-2,-1,-1,1,0,0.013715,0.016270
2013-06-03,GC=F,neutral,0,normal,0,-1,0,1,0,-0.010342,-0.009781
2013-06-04,GC=F,bearish,-3,normal,-2,-1,-1,1,0,0.000931,0.000644
2013-06-05,GC=F,neutral,-2,normal,-2,-1,0,1,0,0.012371,0.009988
2013-06-06,GC=F,neutral,1,normal,0,-1,0,1,1,-0.023098,-0.020191
2013-06-07,GC=F,bearish,-4,normal,-2,-1,-1,1,-1,0.002314,0.005367
2013-06-10,GC=F,bearish,-3,normal,-2,-1,-1,1,0,-0.006637,-0.005202
2013-06-11,GC=F,bearish,-3,normal,-2,-1,-1,1,0,0.010748,0.012218
2013-06-12,GC=F,neutral,-1,normal,-2,-1,0,1,1,-0.010203,-0.006634
2013-06-13,GC=F,bearish,-3,normal,-2,-1,-1,1,0,0.007041,0.002457
2013-06-14,GC=F,neutral,-2,normal,-2,-1,0,1,0,-0.003244,-0.005395
2013-06-17,GC=F,bearish,-3,normal,-2,-1,-1,1,0,-0.011715,-0.011930
2013-06-18,GC=F,bearish,-4,normal,-2,-1,-1,1,-1,0.005122,0.004020
2013-06-19,GC=F,bearish,-3,normal,-2,-1,-1,1,0,-0.063847,-0.046139
2013-06-20,GC=F,bearish,-6,normal,-2,-1,-1,-1,-1,0.004433,0.008747
2013-06-21,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,-0.011459,-0.015802
2013-06-24,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,-0.001566,-0.005073
2013-06-25,GC=F,bearish,-6,normal,-2,-1,-1,-1,-1,-0.035457,-0.034775
2013-06-26,GC=F,bearish,-6,normal,-2,-1,-1,-1,-1,-0.014802,-0.010860
2013-06-27,GC=F,bearish,-6,normal,-2,-1,-1,-1,-1,0.010236,0.019069
2013-06-28,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,0.026230,0.017170
2013-07-01,GC=F,bearish,-4,normal,-2,-1,-1,-1,1,-0.009794,-0.008373
2013-07-02,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,0.006835,0.006673
2013-07-03,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,-0.031307,-0.031771
2013-07-05,GC=F,bearish,-6,normal,-2,-1,-1,-1,-1,0.018138,0.013210
2013-07-08,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,0.008908,0.009071
2013-07-09,GC=F,bearish,-4,normal,-2,-1,-1,-1,1,0.001204,0.002250
2013-07-10,GC=F,bearish,-3,normal,-2,-1,-1,1,0,0.026214,-0.003503
2013-07-11,GC=F,neutral,-1,normal,-2,-1,0,1,1,-0.001797,-0.003509
2013-07-12,GC=F,bearish,-3,normal,-2,-1,0,1,-1,0.004696,-0.006424
2013-07-15,GC=F,neutral,1,normal,0,-1,0,1,1,0.005453,0.008910
2013-07-16,GC=F,neutral,0,normal,0,-1,0,1,0,-0.009994,-0.006453
2013-07-17,GC=F,bearish,-3,normal,-2,-1,0,1,-1,0.005243,0.007292
2013-07-18,GC=F,neutral,0,normal,0,-1,0,1,0,0.006773,0.001239
2013-07-19,GC=F,neutral,1,normal,0,-1,0,1,1,0.033326,0.014730
2013-07-22,GC=F,bullish,3,normal,1,-1,1,1,1,-0.000973,0.000225
2013-07-23,GC=F,neutral,1,normal,0,-1,1,1,0,-0.011535,-0.016764
2013-07-24,GC=F,neutral,-1,normal,0,-1,0,1,-1,0.007047,0.007964
2013-07-25,GC=F,neutral,1,normal,0,-1,1,1,0,-0.005493,-0.003619
2013-07-26,GC=F,neutral,0,normal,0,-1,0,1,0,0.005069,0.000000
2013-07-29,GC=F,neutral,2,quiet,0,-1,1,1,1,-0.003312,-0.002411
2013-07-30,GC=F,neutral,-1,quiet,0,-1,0,1,-1,-0.008761,-0.009883
2013-07-31,GC=F,neutral,-1,normal,0,-1,0,1,-1,-0.001067,-0.009070
2013-08-01,GC=F,neutral,0,normal,0,-1,0,1,0,-0.000305,0.002985
2013-08-02,GC=F,neutral,0,normal,0,-1,0,1,0,-0.006104,-0.006559
2013-08-05,GC=F,neutral,-2,normal,-2,-1,0,1,0,-0.014893,-0.015196
2013-08-06,GC=F,bearish,-4,normal,-2,-1,-1,1,-1,0.002260,0.002807
2013-08-07,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,0.019128,0.020874
2013-08-08,GC=F,neutral,-1,normal,0,-1,0,-1,1,0.001679,-0.001673
2013-08-09,GC=F,neutral,1,normal,0,-1,0,1,1,0.016604,0.013286
2013-08-12,GC=F,bullish,3,normal,1,-1,1,1,1,-0.010115,-0.008034
2013-08-13,GC=F,neutral,0,normal,0,-1,0,1,0,0.009688,0.012370
2013-08-14,GC=F,neutral,2,normal,1,-1,1,1,0,0.020690,0.016044
2013-08-15,GC=F,bullish,3,normal,1,-1,1,1,1,0.007418,0.003585
2013-08-16,GC=F,bullish,3,normal,1,-1,1,1,1,-0.004010,-0.009282
2013-08-19,GC=F,neutral,2,normal,1,-1,1,1,0,0.005051,0.013358
2013-08-20,GC=F,neutral,2,normal,1,-1,1,1,0,-0.001821,-0.001384
2013-08-21,GC=F,bullish,3,normal,2,-1,1,1,0,0.000438,0.006755
2013-08-22,GC=F,bullish,3,normal,2,-1,1,1,0,0.017868,0.013727
2013-08-23,GC=F,bullish,4,normal,2,-1,1,1,1,-0.001934,-0.004004
2013-08-26,GC=F,bullish,3,normal,2,-1,1,1,0,0.019813,0.011967
2013-08-27,GC=F,bullish,4,normal,2,-1,1,1,1,-0.001126,0.001199
2013-08-28,GC=F,bullish,3,normal,2,-1,1,1,0,-0.004299,-0.003175
2013-08-29,GC=F,neutral,2,normal,2,-1,1,1,-1,-0.011890,-0.007888
2013-08-30,GC=F,neutral,2,normal,2,-1,1,1,-1,0.011389,0.013640
2013-09-03,GC=F,bullish,4,normal,2,-1,1,1,1,-0.015652,-0.016348
2013-09-04,GC=F,bullish,3,normal,2,-1,1,1,0,-0.012087,-0.014639
2013-09-05,GC=F,bearish,-3,normal,0,-1,0,-1,-1,0.009905,0.011451
2013-09-06,GC=F,neutral,1,normal,2,-1,1,-1,0,0.000072,-0.002159
2013-09-09,GC=F,neutral,1,normal,2,-1,1,-1,0,-0.016369,-0.009728
2013-09-10,GC=F,bearish,-3,normal,0,-1,0,-1,-1,-0.000147,-0.001391
2013-09-11,GC=F,neutral,-2,normal,0,-1,0,-1,0,-0.024562,-0.021765
2013-09-12,GC=F,bearish,-5,normal,-1,-1,-1,-1,-1,-0.016536,-0.010961
2013-09-13,GC=F,bearish,-5,normal,-1,-1,-1,-1,-1,0.007261,-0.007904
2013-09-16,GC=F,bearish,-4,normal,-1,-1,-1,-1,0,-0.006374,-0.002666
2013-09-17,GC=F,bearish,-5,normal,-1,-1,-1,-1,-1,-0.001298,0.012151
2013-09-18,GC=F,bearish,-5,normal,-1,-1,-1,-1,-1,0.047102,0.004769
2013-09-19,GC=F,neutral,1,normal,2,-1,0,-1,1,-0.026946,-0.011132
2013-09-20,GC=F,bearish,-4,normal,-1,-1,0,-1,-1,-0.004203,-0.000151
2013-09-23,GC=F,bearish,-6,normal,-2,-1,-1,-1,-1,-0.008215,-0.003936
2013-09-24,GC=F,bearish,-6,normal,-2,-1,-1,-1,-1,0.015122,0.009980
2013-09-25,GC=F,bearish,-3,normal,-2,-1,0,-1,1,-0.009207,-0.008688
2013-09-26,GC=F,bearish,-4,normal,-2,-1,0,-1,0,0.011182,0.012789
2013-09-27,GC=F,bearish,-3,normal,-2,-1,0,-1,1,-0.008891,-0.014341
2013-09-30,GC=F,bearish,-4,normal,-2,-1,0,-1,0,-0.030531,-0.031627
2013-10-01,GC=F,bearish,-6,normal,-2,-1,-1,-1,-1,0.026905,0.024913
2013-10-02,GC=F,bearish,-4,normal,-2,-1,0,-1,0,-0.002423,0.004116
2013-10-03,GC=F,bearish,-4,normal,-2,-1,0,-1,0,-0.005845,-0.004938
2013-10-04,GC=F,bearish,-5,normal,-2,-1,-1,-1,0,0.011529,0.008373
2013-10-07,GC=F,bearish,-3,normal,-2,-1,0,-1,1,-0.000453,-0.001734
2013-10-08,GC=F,bearish,-4,normal,-2,-1,0,-1,0,-0.013064,-0.008121
